fecha;metodo;plaza;estrato;sexo;edad;educacion;imagen_massa;imagen_milei;imagen_bulrich;imagen_kicillof;general_votara;ballotage_votara;P10;P11;P12;pba_votara;imagen_piparo;imagen_grindetti;P16;P17;paso_voto;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;pondvotant;pondedadestudiosestratoestudios2edad2sexovotant;pondestrato2;pondedadestudiosestratoestudios2edad2sexovotantestrato2;pondedad3;pondedadestudiosestratoestudios2edad2sexovotantestrato2edad3;IMAGEN_MASSA;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_KICILLOF;IMAGEN_PÍPARO;IMAGEN_GRINDETTI
2023-10-10;Presencial;Berazategui;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Muy negativa;Algo positiva;SI;No;Myriam Bregman  o Gabriel Solano;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.07851510539549;2.31155985405486;1.02929048551713;2.37926656448203;0.920987790896472;2.19127545717614;1;2;2;1;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Myriam Bregman;Néstor Grindetti de Juntos;Algo negativa;Algo positiva;No;No;Sergio Massa;1.72940482220138;0.526070473344839;0.909788813420327;1.06714403708791;0.970875707250787;0.996126363843845;0.967114888008048;1.0423058837271;1.00802953801086;1.07954099546258;1.08820921091993;0.645247436849384;0.702164204101977;1.02929048551713;0.722730934552873;0.920987790896472;0.665626366826394;1;2;2;1;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Muy negativa;Algo negativa;Javier Milei – de la Libertad Avanza;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Ns/Nc;Algo positiva;No;No;Sergio Massa;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;0.645247436849384;1.38294592583002;1.02929048551713;1.42345308344152;0.920987790896472;1.31098291076358;2;1;2;2;3;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Muy negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Muy negativa;Algo negativa;SI;No;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.645247436849384;2.18110381221435;1.02929048551713;2.24498940183737;1.07373862755802;0.697587195016834;1;2;2;1;2;2
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Muy negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Néstor Grindetti de Juntos;Algo negativa;Algo negativa;SI;SI;Grabois;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;1.62957013804576;1.79926254382359;1.02929048551713;1.85196381730497;0.997005690313739;1.84641846410821;1;2;2;1;2;2
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Algo negativa;Algo positiva;No;No;Sergio Massa;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;0.645247436849384;1.38294592583002;1.02929048551713;1.42345308344152;0.920987790896472;1.31098291076358;1;2;2;1;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Algo negativa;Muy negativa;Algo negativa;Myriam Bregmandel Frente de Izquierda;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Algo negativa;Muy positiva;No;No;Sergio Massa;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;1.07954099546258;2.49844380045195;0.645247436849384;1.61211445835385;1.02929048551713;1.65933407354822;0.920987790896472;1.52822642275642;1;2;2;2;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Algo negativa;Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Algo negativa;Algo positiva;SI;No;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.645247436849384;2.18110381221435;1.02929048551713;2.24498940183737;1.07373862755802;0.697587195016834;1;2;2;1;2;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Algo negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Muy negativa;Muy negativa;SI;SI;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;0.645247436849384;0.712439138099053;1.02929048551713;0.73330682635538;0.997005690313739;0.731111078622223;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Muy negativa;Muy negativa;SI;No;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;0.926079915545157;0.947176267359445;0.645247436849384;0.611163058758249;1.02929048551713;0.629064321479412;0.997005690313739;0.627180708088325;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy positiva;Algo negativa;Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;Algo positiva;Algo positiva;SI;SI;Javier Milei;1.72940482220138;0.526070473344839;0.909788813420327;1.06714403708791;0.970875707250787;0.996126363843845;0.967114888008048;1.0423058837271;1.00802953801086;0.926079915545157;0.933515909428124;1.58246318882505;1.47725456285255;1.02929048551713;1.52052406623089;0.920987790896472;1.40038410076291;2;1;2;2;1;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo positiva;Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Sergio Massa;Néstor Grindetti de Juntos;Algo negativa;Algo positiva;SI;SI;Otro;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.585714285714286;1.9798663093923;1.02929048551713;2.03785755485341;1.07373862755802;0.697587195016834;2;2;1;2;2;1
2023-10-10;Presencial;Lanus;Tercera;Hombre;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Algo negativa;Algo positiva;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;Carolina Píparo de La Libertad Avanza;Algo negativa;Algo positiva;No;No;Javier Milei;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;0.926079915545157;2.89974210721901;1.58246318882505;4.58873514176007;1.02929048551713;4.72314142197174;1.07373862755802;5.07141938819037;1;1;2;1;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Muy negativa;Algo negativa;En blanco o no irá a votar;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;En blanco o no irá a votar;Algo negativa;Algo negativa;No;SI;No fuiste a votar;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.04974821868862;2.24990436114142;1.02929048551713;2.31580515224636;0.920987790896472;2.13282827131404;2;2;2;2;2;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Muy negativa;Algo negativa;SI;No;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;0.926079915545157;0.947176267359445;0.645247436849384;0.611163058758249;1.02929048551713;0.629064321479412;0.997005690313739;0.627180708088325;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo positiva;Algo negativa;En blanco o no irá a votar;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;En blanco o no irá a votar;Ns/Nc;Algo positiva;SI;SI;Otro;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.585714285714286;1.9798663093923;1.02929048551713;2.03785755485341;1.07373862755802;2.18812637410705;2;2;1;2;3;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Algo positiva;Muy negativa;Patricia Bullrich de Juntos por el cambio;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Néstor Grindetti de Juntos;Algo negativa;Algo positiva;SI;SI;Horacio R Larreta;1.72940482220138;0.526070473344839;0.909788813420327;1.06714403708791;0.970875707250787;0.996126363843845;0.967114888008048;1.0423058837271;1.00802953801086;1.07954099546258;1.08820921091993;1.25706235116014;1.36794682923313;1.02929048551713;1.40801465602299;0.920987790896472;1.29676430760047;2;2;1;2;2;1
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Muy negativa;Algo negativa;SI;No;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;0.926079915545157;2.89974210721901;0.645247436849384;1.8710511622073;1.02929048551713;1.92585515917574;1.07373862755802;0.697587195016834;2;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Mujer;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Algo negativa;Algo negativa;Muy positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;En Blanco/ No votaría;Sergio Massa de Union por la Patria;Patricia Bullrich;Axel Kicillof de Unión por la Patria;Algo negativa;Muy negativa;SI;No;Grabois;1.72940482220138;0.526070473344839;0.909788813420327;1.06714403708791;0.970875707250787;0.996126363843845;0.967114888008048;1.0423058837271;1.00802953801086;1.07954099546258;1.08820921091993;1.62957013804576;1.77331323406146;1.02929048551713;1.82525443966107;0.920987790896472;0.697587195016834;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Algo negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Javier Milei;Axel Kicillof de Unión por la Patria;Ns/Nc;Algo negativa;SI;No;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;0.926079915545157;0.947176267359445;0.645247436849384;0.611163058758249;1.02929048551713;0.629064321479412;0.997005690313739;0.627180708088325;1;2;2;1;3;2
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Muy negativa;Algo negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;Néstor Grindetti de Juntos;Algo positiva;Algo positiva;SI;No tiene opinión formada;Javier Milei;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.58246318882505;3.39166170182312;1.02929048551713;3.49100511977938;0.920987790896472;3.21517309327388;2;1;2;2;1;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Muy negativa;Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Ns/Nc;Algo positiva;No;No;Javier Milei;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;1.07954099546258;2.49844380045195;1.58246318882505;3.95369534356337;1.02929048551713;4.06950099976316;0.920987790896472;0.697587195016834;1;1;2;2;3;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Algo positiva;Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;En blanco/ No votaría;Javier Milei;Carolina Píparo de La Libertad Avanza;Algo positiva;Algo negativa;SI;SI;Javier Milei;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;1.07954099546258;2.49844380045195;1.58246318882505;3.95369534356337;1.02929048551713;4.06950099976316;0.920987790896472;3.74796073582285;2;1;1;2;1;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Muy negativa;Algo positiva;Algo negativa;Juan Schiaretti de  Hacemos por nuestro país;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Muy negativa;Muy negativa;No;No;Horacio R Larreta;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;0.926079915545157;2.89974210721901;1.25706235116014;3.64515663105879;1.02929048551713;3.75192503856849;1.07373862755802;4.0285868416131;2;2;1;2;2;2
2023-10-10;Presencial;Lanus;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Sergio Massa;Axel Kicillof de Unión por la Patria;Algo negativa;Algo negativa;SI;SI;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;0.645247436849384;0.712439138099053;1.02929048551713;0.73330682635538;0.997005690313739;0.731111078622223;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Algo positiva;Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Néstor Grindetti de Juntos;Ns/Nc;Algo positiva;SI;No;Horacio R Larreta;1.88490361692397;1.19470966426349;2.25191256734427;1.06714403708791;2.40311506828477;1.00705495794049;2.42006894401768;0.916330487738784;2.2175829558332;0.926079915545157;2.05365903645239;1.25706235116014;2.58157745684411;1.02929048551713;2.65719311395515;1.07373862755802;2.85313088733483;1;1;1;2;3;1
2023-10-10;Presencial;Lanus;Tercera;Hombre;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy positiva;Algo negativa;Muy negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Algo negativa;Muy negativa;SI;No;Sergio Massa;1.72940482220138;1.70745517192425;2.95288120801848;1.06714403708791;3.15114957336587;0.994940874008987;3.13520751065769;1.0423058837271;3.2678452350639;0.926079915545157;3.02628583930262;0.645247436849384;1.9527031809836;1.02929048551713;2.00989880522546;0.920987790896472;1.85109226055005;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Muy negativa;Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Myriam Bregman;No sabe // Está indeciso;Algo negativa;Algo positiva;SI;SI;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.645247436849384;2.18110381221435;1.02929048551713;2.24498940183737;1.07373862755802;2.41053183921116;1;1;2;2;2;1
2023-10-10;Presencial;Lanus;Tercera;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Muy negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Muy negativa;Algo positiva;No;No;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;0.926079915545157;0.947176267359445;0.645247436849384;0.611163058758249;1.02929048551713;0.629064321479412;0.997005690313739;0.627180708088325;1;2;2;1;2;1
2023-10-10;Presencial;Lanus;Tercera;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Algo negativa;Algo positiva;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Patricia Bullrich de Juntos por el Cambio;Javier Milei;Carolina Píparo de La Libertad Avanza;Algo positiva;Algo positiva;SI;SI;Javier Milei;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;1.07954099546258;2.49844380045195;1.58246318882505;3.95369534356337;1.02929048551713;4.06950099976316;0.920987790896472;3.74796073582285;2;1;2;1;1;1
2023-10-10;Presencial;Lanus;Tercera;Hombre;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Algo negativa;Algo negativa;SI;No;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;0.926079915545157;2.89974210721901;0.645247436849384;1.8710511622073;1.02929048551713;1.92585515917574;1.07373862755802;2.06786507548889;1;2;2;1;2;2
2023-10-10;Presencial;Lanus;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy negativa;Algo positiva;Muy negativa;Patricia Bullrich de Juntos por el cambio;En blanco/ No votaría;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich;Néstor Grindetti de Juntos;Algo positiva;Muy positiva;SI;SI;Horacio R Larreta;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;1.25706235116014;1.38796431702269;1.02929048551713;1.42861846574874;0.997005690313739;3.74796073582285;2;2;1;2;1;1
2023-10-10;Presencial;Lanus;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy positiva;Algo negativa;Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;Sergio Massa de Union por la Patria;Javier Milei;Carolina Píparo de La Libertad Avanza;Algo positiva;Muy negativa;SI;No;Javier Milei;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.58246318882505;3.39166170182312;1.02929048551713;3.49100511977938;0.920987790896472;3.21517309327388;2;1;2;2;1;2
2023-10-10;Presencial;Berazategui;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy positiva;Muy negativa;Muy negativa;Javier Milei – de la Libertad Avanza;Javier Milei de La Libertad Avanza;Javier Milei de La Libertad Avanza;No sabe // Está indeciso;Javier Milei;Carolina Píparo de La Libertad Avanza;Muy positiva;Algo negativa;SI;No;Javier Milei;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;1.58246318882505;1.74725019571548;1.02929048551713;1.79842800226789;0.997005690313739;1.79304295188065;2;1;2;2;1;2
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Muy negativa;Algo negativa;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Ns/Nc;Algo positiva;SI;No;Grabois;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.62957013804576;3.49262508390359;1.02929048551713;3.59492576834043;0.920987790896472;3.31088274182065;1;2;2;2;3;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Muy negativa;Algo positiva;Myriam Bregmandel Frente de Izquierda;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Sergio Massa;Axel Kicillof de Unión por la Patria;Ns/Nc;Algo positiva;SI;No;Sergio Massa;0.525664121129009;1.70745517192425;0.897547922316742;1.06714403708791;0.957812913300954;0.994940874008987;0.952967217096745;1.07325861063304;1.02278027140009;1.07954099546258;1.10413323232674;0.645247436849384;0.712439138099053;1.02929048551713;0.73330682635538;0.997005690313739;0.731111078622223;1;2;2;1;3;1
2023-10-10;Presencial;Florencio Varela;Tercera;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Muy negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Patricia Bullrich de Juntos por el Cambio;Myriam Bregman;Axel Kicillof de Unión por la Patria;Algo negativa;Algo negativa;No;SI;Sergio Massa;1.88490361692397;1.70745517192425;3.21838842929556;1.06714403708791;3.43448402135548;0.994940874008987;3.41710853397732;0.916330487738784;3.1312007295958;1.07954099546258;3.38025955262101;0.645247436849384;2.18110381221435;1.02929048551713;2.24498940183737;1.07373862755802;2.41053183921116;1;1;2;1;2;2
2023-10-10;Presencial;Florencio Varela;Tercera;Hombre;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Algo negativa;Algo negativa;Algo positiva;Sergio Massa de Unidos por la patria;Sergio Massa de Unión por la Patria;Patricia Bullrich de Juntos por el Cambio;Sergio Massa de Union por la Patria;Myriam Bregman;Axel Kicillof de Unión por la Patria;Muy negativa;Algo positiva;SI;No;Grabois;1.72940482220138;1.19470966426349;2.06613665450787;1.06714403708791;2.20486541066684;1.00705495794049;2.22042064340353;1.0423058837271;2.31435750096862;0.926079915545157;2.14327999903832;1.62957013804576;3.49262508390359;1.02929048551713;3.59492576834043;0.920987790896472;3.31088274182065;1;2;2;1;2;1
