metodo;geografía;sexo;edad;estudios;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P24;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;imagen_massa;imagen_villaruel;imagen_macri;imagen_milei;imagen_bullrich;imagen_cfk
IVR;Cuyo;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;No sabe // Está indeciso;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;0.994415194355708;0.6445954588637239;0.992839136386315;0.6399795986968001;1.08834275989641;0.6965171627230723;0.965362198393827;0.672391339425376;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;16-23;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;2.34333245461974;1.21386734889247;2.844494754262948;0.923662112732672;2.627352034379517;1.01894833299725;2.6771359756279423;1.07086020326163;2.86683837501996;1.0061214290132;2.884387522624962;0.992839136386315;2.86373281696643;1.08834275989641;3.1167228776231646;0.965362198393827;3.008766448926633;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;1.08834275989641;0.7047165480463121;0.965362198393827;0.6803067160664968;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Algo negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.47929057718103;0.548705637194426;0.8116950787478273;0.923662112732672;0.7497319913309307;1.00354176963286;0.7523873693306102;1.03020956342626;0.7751166632855202;0.994415194355708;0.7707877873694184;0.992839136386315;0.765268281148972;1.08834275989641;0.8328741931668541;0.994776393869599;0.8285235864255749;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;No sabe/No tiene opinión formada;Algo negativo;No sabe/No tiene opinión formada;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;1.08834275989641;0.7047165480463121;0.965362198393827;0.6803067160664968;POSITIVA;NS/NC;NEGATIVA;NS/NC;NEGATIVA;NS/NC
IVR;Cuyo;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.8132232048703454;0.923662112732672;0.7511434635337777;1.00354176963286;0.7538038406428429;0.938351259410849;0.7073327832159465;1.0061214290132;0.7116626706371121;0.992839136386315;0.7065665513137289;1.08834275989641;0.7689865905072721;0.994776393869599;0.7649697074389022;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;24-29;Nivel Primario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Algo negativo;Algo positivo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Myriam Bregman del Frente de Izquierda;1.47929057718103;1.99424904462305;2.9500738202631496;0.923662112732672;2.7248714175416056;0.977250595570355;2.6628822156451712;1.03020956342626;2.743326724835364;1.0061214290132;2.760119804641458;0.992839136386315;2.7403549631629898;0.782655680433316;2.144754378323144;1.04559517198309;2.2425448230642733;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.107688705962278;0.923662112732672;1.023130090399237;0.977250595570355;0.9998544901886056;1.02151472734302;1.0213660869277077;0.994415194355708;1.0156619558405455;0.992839136386315;1.0083889390971628;1.08834275989641;1.0974728010260189;1.04559517198309;1.1475122621355638;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;1.08834275989641;0.31008681826950557;0.994776393869599;0.30846704686463644;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.47929057718103;0.548705637194426;0.8116950787478273;0.923662112732672;0.7497319913309307;1.00354176963286;0.7523873693306102;1.03020956342626;0.7751166632855202;0.994415194355708;0.7707877873694184;0.992839136386315;0.765268281148972;1.08834275989641;0.8328741931668541;0.994776393869599;0.8285235864255749;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;1.0061214290132;0.29034969330635446;0.992839136386315;0.2882705387523124;1.08834275989641;0.31373715374251665;0.994776393869599;0.3120983144228927;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;1.0061214290132;0.29034969330635446;0.992839136386315;0.2882705387523124;1.08834275989641;0.31373715374251665;0.994776393869599;0.3120983144228927;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;1.08834275989641;0.31008681826950557;0.994776393869599;0.30846704686463644;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Algo negativo;Algo positivo;Algo negativo;Muy positivo;Algo negativo;Que gane Javier Milei;Podría llegar a votarlo;Podría llegar a votarlo;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;0.923555974764576;0.5980148924090672;0.965362198393827;0.5773009712082651;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;1.08834275989641;0.7047165480463121;0.965362198393827;0.6803067160664968;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;No sabe/No tiene opinión formada;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;No fue a votar;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;0.125985994933214;0.035895489688447774;0.994776393869599;0.03570798578845746;POSITIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.8132232048703454;0.923662112732672;0.7511434635337777;1.00354176963286;0.7538038406428429;0.938351259410849;0.7073327832159465;0.994415194355708;0.7033824670958493;0.992839136386315;0.6983456411807186;1.45204051898392;1.014026167250209;0.994776393869599;1.008729293946574;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.8132232048703454;0.923662112732672;0.7511434635337777;1.00354176963286;0.7538038406428429;0.938351259410849;0.7073327832159465;0.994415194355708;0.7033824670958493;0.992839136386315;0.6983456411807186;1.08834275989641;0.7600394224842513;0.994776393869599;0.7560692758976161;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;24-29;Nivel Secundario, ya sea completo o incompleto;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Que gane Sergio Massa;Podría llegar a votarlo;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país no tendrá muchos cambios respecto de la actualidad;Javier Milei de la Libertad Avanza;1.47929057718103;1.21386734889247;1.7956625311643488;0.923662112732672;1.6585854472901598;1.01894833299725;1.6900128766498066;1.03020956342626;1.741067427838155;1.0061214290132;1.7517252485048609;0.992839136386315;1.7391813829116691;1.45204051898392;2.525361837850232;0.965362198393827;2.437888855526975;POSITIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;No sabe/No tiene opinión formada;Nunca lo votaría;Nunca lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;1.08834275989641;0.7047165480463121;0.965362198393827;0.6803067160664968;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;1.08834275989641;0.31008681826950557;0.994776393869599;0.30846704686463644;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Sergio Massa;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;0.923555974764576;0.2631363429438327;0.994776393869599;0.2617618223297;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;0.994415194355708;0.6445954588637239;0.992839136386315;0.6399795986968001;1.08834275989641;0.6965171627230723;0.965362198393827;0.672391339425376;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.107688705962278;0.923662112732672;1.023130090399237;0.977250595570355;0.9998544901886056;1.02151472734302;1.0213660869277077;0.994415194355708;1.0156619558405455;0.992839136386315;1.0083889390971628;1.08834275989641;1.0974728010260189;1.04559517198309;1.1475122621355638;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo negativo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Sergio Massa;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.8132232048703454;0.923662112732672;0.7511434635337777;1.00354176963286;0.7538038406428429;0.938351259410849;0.7073327832159465;1.0061214290132;0.7116626706371121;0.992839136386315;0.7065665513137289;1.45204051898392;1.0259632618662655;0.994776393869599;1.0206040338820148;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;1.0061214290132;0.29034969330635446;0.992839136386315;0.2882705387523124;1.08834275989641;0.31373715374251665;0.994776393869599;0.3120983144228927;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;1.99424904462305;1.107688705962278;0.923662112732672;1.023130090399237;0.977250595570355;0.9998544901886056;1.02151472734302;1.0213660869277077;0.994415194355708;1.0156619558405455;0.992839136386315;1.0083889390971628;1.08834275989641;1.0974728010260189;1.04559517198309;1.1475122621355638;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;No sabe/No tiene opinión formada;Muy positivo;Que gane Sergio Massa;No sabe // Está indeciso;Seguro lo votaría;Sergio Massa;No sabe // Está indeciso;No sabe // Está indeciso;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;1.08834275989641;0.7047165480463121;0.965362198393827;0.6803067160664968;POSITIVA;NS/NC;NS/NC;NS/NC;NS/NC;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Algo negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;1.08834275989641;0.31008681826950557;0.994776393869599;0.30846704686463644;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Algo positivo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;1.0061214290132;0.29034969330635446;0.992839136386315;0.2882705387523124;0.954383835672466;0.27512074248580015;0.994776393869599;0.27368362008875086;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;1.48207554241363;0.548705637194426;0.8132232048703454;0.923662112732672;0.7511434635337777;1.00354176963286;0.7538038406428429;0.938351259410849;0.7073327832159465;1.0061214290132;0.7116626706371121;0.992839136386315;0.7065665513137289;1.08834275989641;0.7689865905072721;0.994776393869599;0.7649697074389022;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Sergio Massa de Unidos por la patria;0.55544151265804;0.548705637194426;0.30477388912726566;0.923662112732672;0.2815080943370433;1.00354176963286;0.2825051311569705;1.02151472734302;0.28858315202681684;0.994415194355708;0.2869714712105299;0.992839136386315;0.28491650764417276;1.08834275989641;0.31008681826950557;0.994776393869599;0.30846704686463644;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;Cuyo;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;No sabe/No tiene opinión formada;Muy positivo;Algo positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.6742323164350383;0.923662112732672;0.6227628458710309;1.01894833299725;0.6345631636529103;1.02151472734302;0.6482156171008269;1.0061214290132;0.6521836229861572;0.992839136386315;0.6475134250108744;0.923555974764576;0.5980148924090672;0.965362198393827;0.5773009712082651;NS/NC;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
IVR;NOA;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Algo positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país iniciará una etapa de crecimiento económico;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;1.48207554241363;0.548705637194426;0.8132232048703454;0.683731578567847;0.556026385594005;1.00354176963286;0.5579957029615706;0.938351259410849;0.5235959706198318;0.994415194355708;0.5206717888877855;0.98974239715049;0.5153309444624307;0.782655680433316;0.4033266909865871;0.994776393869599;0.4012198712109952;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA
IVR;NOA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy positivo;No sabe/No tiene opinión formada;Muy positivo;Muy negativo;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.30477388912726566;0.683731578567847;0.20838353231924736;1.00354176963286;0.20912157878600376;1.02151472734302;0.2136207725351265;1.0061214290132;0.2149284369299452;0.98974239715049;0.21272378638285186;0.923555974764576;0.1964623238884262;0.994776393869599;0.1954360820889698;POSITIVA;NS/NC;POSITIVA;NS/NC;POSITIVA;NEGATIVA
IVR;NOA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;No sabe/No tiene opinión formada;Muy positivo;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Sergio Massa de Unidos por la patria;0.55544151265804;1.21386734889247;0.6742323164350383;0.683731578567847;0.46099392603758493;1.01894833299725;0.4697289924578547;1.02151472734302;0.479835083655697;0.994415194355708;0.4771552979721673;0.98974239715049;0.4722608284280292;1.08834275989641;0.5139816534023263;0.965362198393827;0.4961784588625637;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NS/NC;POSITIVA
